date,yield_close,daily_change,tot_vol,maturity_month,maturity_year
2017-09-25,3.88,-0.02,69.95,11,2027
2017-09-26,3.86,-0.02,568.44,11,2027
2017-09-27,3.88,0.02,23.15,11,2027
2017-09-28,3.94,0.06,140.5,11,2027
2017-09-29,3.92,-0.02,56.99,11,2027
2017-10-02,3.96,0.04,138.03,11,2027
2017-10-03,3.94,-0.02,82.42,11,2027
2017-10-04,3.91,-0.03,279.0,11,2027
2017-10-05,3.9,-0.01,261.13,11,2027
2017-10-06,3.9,0.0,218.0,11,2027
2017-10-10,3.9,0.0,58.5,11,2027
2017-10-11,3.9,0.0,3.0,11,2027
2017-10-12,3.89,-0.01,10.0,11,2027
2017-10-16,3.89,0.0,17.93,11,2027
2017-10-17,3.89,0.0,30.0,11,2027
2017-10-19,3.91,0.02,4.0,11,2027
2017-10-23,3.96,0.05,12.82,11,2027
2017-10-25,4.0,0.04,1.33,11,2027
2017-10-26,4.0,0.05,2.63,11,2027
2017-10-27,4.05,0.05,27.5,11,2027
2017-10-30,4.02,-0.03,51.23,11,2027
2017-10-31,3.94,-0.08,232.24,11,2027
2017-11-01,3.95,0.05,109.03,11,2027
2017-11-02,4.0,0.05,32.68,11,2027
2017-11-03,3.96,-0.04,24.8,11,2027
2017-11-06,4.0,0.04,2.6,11,2027
2017-11-07,3.98,-0.02,9.7,11,2027
2017-11-09,4.07,0.09,93.69,11,2027
2017-11-10,4.06,-0.09,196.0,11,2027
2017-11-13,4.08,0.02,17.16,11,2027
2017-11-14,4.04,-0.04,100.0,11,2027
2017-11-15,4.01,-0.03,43.79,11,2027
2017-11-16,3.95,-0.06,41.0,11,2027
2017-11-17,3.98,0.03,13.8,11,2027
2017-11-20,3.96,-0.02,0.5,11,2027
2017-11-21,3.96,0.02,83.0,11,2027
2017-11-22,3.94,-0.02,164.1,11,2027
2017-11-23,3.91,-0.03,30.55,11,2027
2017-11-28,3.95,0.04,45.58,11,2027
2017-11-29,3.95,0.0,121.0,11,2027
2017-11-30,3.89,-0.06,519.83,11,2027
2017-12-04,3.85,-0.04,265.15,11,2027
2017-12-05,3.86,0.01,14.6,11,2027
2017-12-06,3.94,0.08,1007.57,11,2027
2017-12-07,3.95,0.01,17.8,11,2027
2017-12-08,3.96,0.01,175.0,11,2027
2017-12-11,3.96,-0.01,55.5,11,2027
2017-12-12,3.97,0.01,28.5,11,2027
2017-12-13,3.97,0.0,89.3,11,2027
2017-12-14,3.97,0.0,95.92,11,2027
2017-12-18,3.96,-0.01,67.59,11,2027
2017-12-19,3.95,-0.01,247.63,11,2027
2017-12-20,3.94,-0.01,414.95,11,2027
2017-12-21,3.95,0.01,202.49,11,2027
2017-12-22,3.95,0.0,0.4,11,2027
2017-12-26,3.94,-0.01,73.0,11,2027
2017-12-28,3.94,0.0,140.0,11,2027
2017-12-29,3.91,-0.03,222.77,11,2027
2018-01-02,3.9,-0.01,63.0,11,2027
2018-01-03,3.9,0.0,0.01,11,2027
2018-01-04,3.92,0.02,233.55,11,2027
2018-01-05,3.9,-0.02,330.11,11,2027
2018-01-08,3.84,-0.06,160.65,11,2027
2018-01-09,3.87,0.03,132.91,11,2027
2018-01-10,3.87,0.0,120.86,11,2027
2018-01-11,3.86,-0.01,189.93,11,2027
2018-01-12,3.86,0.0,366.38,11,2027
2018-01-15,3.84,-0.02,38.14,11,2027
2018-01-16,3.83,-0.01,0.22,11,2027
2018-01-17,3.84,0.01,31.32,11,2027
2018-01-18,3.91,0.07,38.86,11,2027
2018-01-19,3.93,0.02,334.73,11,2027
2018-01-22,3.94,0.01,25.24,11,2027
2018-01-23,3.92,-0.02,4.59,11,2027
2018-01-24,3.93,0.01,40.51,11,2027
2018-01-25,3.92,-0.01,123.93,11,2027
2018-01-26,3.89,-0.03,12.8,11,2027
2018-01-29,3.9,0.01,103.14,11,2027
2018-01-30,3.96,0.06,191.69,11,2027
2018-02-02,3.89,-0.07,208.47,11,2027
2018-02-05,3.95,0.06,102.52,11,2027
2018-02-06,3.95,0.0,102.46,11,2027
2018-02-07,3.96,0.01,11.5,11,2027
2018-02-08,3.95,-0.01,43.02,11,2027
2018-02-09,3.92,-0.03,350.45,11,2027
2018-02-12,3.94,0.02,111.63,11,2027
2018-02-13,3.97,-0.47,71.15,11,2027
2018-02-14,3.99,0.02,195.0,11,2027
2018-02-15,3.97,-0.02,204.9,11,2027
2018-02-19,4.01,0.04,91.42,11,2027
2018-02-20,4.03,0.02,192.45,11,2027
2018-02-21,4.04,0.01,102.39,11,2027
2018-02-22,4.06,0.02,56.93,11,2027
2018-02-23,4.08,0.02,48.5,11,2027
2018-02-26,4.05,-0.03,208.0,11,2027
2018-02-27,4.03,-0.02,1100.6,11,2027
2018-02-28,4.01,-0.02,305.77,11,2027
2018-03-01,4.01,-0.02,743.4,11,2027
2018-03-02,4.0,-0.01,187.1,11,2027
2018-03-05,4.01,0.01,73.0,11,2027
2018-03-06,4.0,-0.01,451.11,11,2027
2018-03-07,3.98,-0.02,485.01,11,2027
2018-03-08,3.99,0.01,92.33,11,2027
2018-03-09,3.98,-0.01,560.7,11,2027
2018-03-12,3.97,-0.01,75.95,11,2027
2018-03-13,3.96,-0.01,766.76,11,2027
2018-03-14,3.94,-0.02,370.0,11,2027
2018-03-15,3.93,-0.01,371.54,11,2027
2018-03-16,3.94,0.01,77.31,11,2027
2018-03-19,3.95,0.01,41.0,11,2027
2018-03-20,3.95,-0.05,178.19,11,2027
2018-03-21,3.96,0.01,21.6,11,2027
2018-03-22,3.94,-0.02,12.76,11,2027
2018-03-23,3.92,-0.02,38.8,11,2027
2018-03-26,3.94,0.02,33.05,11,2027
2018-03-27,3.95,0.01,85.13,11,2027
2018-03-28,3.94,-0.01,620.0,11,2027
2018-03-29,3.95,0.01,235.43,11,2027
2018-03-30,3.94,-0.01,11.27,11,2027
2018-04-02,3.95,0.01,141.91,11,2027
2018-04-03,3.95,0.0,39.65,11,2027
2018-04-04,3.94,-0.01,591.77,11,2027
2018-04-05,3.95,0.01,166.95,11,2027
2018-04-06,3.95,0.0,63.37,11,2027
2018-04-09,3.95,0.0,20.0,11,2027
2018-04-10,3.96,0.01,191.01,11,2027
2018-04-11,3.97,0.01,7.0,11,2027
2018-04-12,4.0,0.03,362.2,11,2027
2018-04-13,4.0,0.0,160.3,11,2027
2018-04-16,4.01,0.01,300.18,11,2027
2018-04-17,4.0,-0.01,14.27,11,2027
2018-04-18,4.02,0.02,61.43,11,2027
2018-04-19,4.01,-0.01,57.46,11,2027
2018-04-20,4.04,0.03,139.32,11,2027
2018-04-23,4.15,0.11,718.3,11,2027
2018-04-24,4.18,0.03,269.64,11,2027
2018-04-25,4.18,0.18,144.74,11,2027
2018-04-26,4.21,0.03,140.71,11,2027
2018-04-27,4.16,-0.05,226.0,11,2027
2018-04-30,4.13,-0.03,60.07,11,2027
2018-05-02,4.16,0.03,216.17,11,2027
2018-05-03,4.12,-0.04,347.4,11,2027
2018-05-04,4.11,-0.01,53.87,11,2027
2018-05-07,4.12,0.01,23.9,11,2027
2018-05-08,4.16,0.04,1.92,11,2027
2018-05-14,4.16,0.0,493.13,11,2027
2018-05-15,4.16,0.0,175.66,11,2027
2018-05-16,4.2,0.04,270.72,11,2027
2018-05-17,4.21,0.01,75.77,11,2027
2018-05-18,4.17,-0.04,322.7,11,2027
2018-05-21,4.21,0.04,67.7,11,2027
2018-05-22,4.22,0.01,188.93,11,2027
2018-05-23,4.22,0.0,131.0,11,2027
2018-05-24,4.23,4.23,130.0,6,2028
2018-05-25,4.26,0.03,140.0,6,2028
2018-05-28,4.25,-0.01,20.0,6,2028
2018-05-30,4.25,0.0,40.0,6,2028
2018-05-31,4.18,-0.07,282.5,6,2028
2018-06-01,4.2,0.02,160.34,6,2028
2018-06-04,4.18,-0.02,120.0,6,2028
2018-06-05,4.18,0.0,70.0,6,2028
2018-06-06,4.2,0.02,90.0,6,2028
2018-06-07,4.2,0.0,40.0,6,2028
2018-06-08,4.23,0.03,200.0,6,2028
2018-06-12,4.23,0.0,60.0,6,2028
2018-06-13,4.22,-0.01,140.0,6,2028
2018-06-14,4.19,-0.03,22.0,6,2028
2018-06-19,4.22,0.03,150.0,6,2028
2018-06-20,4.21,-0.01,61.4,6,2028
2018-06-21,4.22,0.01,3.25,6,2028
2018-06-25,4.21,-0.01,206.0,6,2028
2018-06-26,4.2,-0.01,64.1,6,2028
2018-06-27,4.21,0.01,75.1,6,2028
2018-06-28,4.21,0.0,113.0,6,2028
2018-06-29,4.2,-0.01,67.47,6,2028
2018-07-02,4.2,0.0,1.43,6,2028
2018-07-03,4.19,-0.01,0.5,6,2028
2018-07-04,4.16,-0.03,680.0,6,2028
2018-07-05,4.15,-0.01,267.09,6,2028
2018-07-06,4.11,-0.04,260.0,6,2028
2018-07-09,4.09,-0.02,188.1,6,2028
2018-07-10,4.07,-0.02,581.9,6,2028
2018-07-11,4.07,0.0,423.04,6,2028
2018-07-13,4.11,0.04,119.6,6,2028
2018-07-16,4.11,0.0,10.0,6,2028
2018-07-17,4.1,-0.01,150.0,6,2028
2018-07-18,4.1,0.0,391.86,6,2028
2018-07-20,4.05,-0.05,320.0,6,2028
2018-07-23,4.06,-0.01,160.23,6,2028
2018-07-24,4.07,0.01,343.06,6,2028
2018-07-25,4.08,0.01,170.0,6,2028
2018-07-26,4.07,-0.01,21.5,6,2028
2018-07-27,4.07,0.0,61.07,6,2028
2018-07-30,4.08,0.01,58.8,6,2028
2018-07-31,4.07,-0.01,274.08,6,2028
2018-08-01,4.06,-0.01,209.5,6,2028
2018-08-02,4.02,-0.04,127.2,6,2028
2018-08-03,4.03,0.01,51.5,6,2028
2018-08-06,4.04,0.01,80.0,6,2028
2018-08-08,4.04,0.0,140.0,6,2028
2018-08-09,4.04,0.0,229.7,6,2028
2018-08-10,4.03,-0.01,16.23,6,2028
2018-08-13,4.06,0.03,50.0,6,2028
2018-08-14,4.05,-0.01,120.0,6,2028
2018-08-15,4.06,0.01,41.2,6,2028
2018-08-16,4.06,0.0,21.06,6,2028
2018-08-17,4.06,0.0,244.23,6,2028
2018-08-20,4.04,-0.02,76.34,6,2028
2018-08-21,4.02,-0.02,240.0,6,2028
2018-08-23,4.02,-0.01,90.16,6,2028
2018-08-24,4.03,0.01,153.54,6,2028
2018-08-28,4.03,0.0,60.0,6,2028
2018-08-29,4.03,0.0,60.0,6,2028
2018-08-30,4.04,0.01,20.2,6,2028
2018-09-03,4.05,0.01,115.5,6,2028
2018-09-04,4.1,0.05,265.6,6,2028
2018-09-05,4.15,0.05,260.0,6,2028
2018-09-06,4.16,0.01,33.31,6,2028
2018-09-12,4.15,-0.01,32.68,6,2028
2018-09-13,4.11,-0.04,99.59,6,2028
2018-09-14,4.1,-0.01,1.2,6,2028
2018-09-18,4.11,0.01,30.12,6,2028
2018-09-19,4.12,0.01,43.43,6,2028
2018-09-20,4.09,-0.03,628.27,6,2028
2018-09-21,4.1,0.01,130.59,6,2028
2018-09-24,4.09,-0.01,20.0,6,2028
2018-09-25,4.11,0.02,10.0,6,2028
2018-09-26,4.1,-0.01,10.75,6,2028
2018-09-27,4.09,-0.01,265.68,6,2028
2018-09-28,4.07,-0.02,470.49,6,2028
2018-10-01,4.08,0.01,43.07,6,2028
2018-10-02,4.07,-0.01,227.92,6,2028
2018-10-04,4.13,0.06,265.65,6,2028
2018-10-05,4.1,-0.03,70.12,6,2028
2018-10-08,4.1,0.0,18.86,6,2028
2018-10-09,4.12,0.02,38.0,6,2028
2018-10-10,4.13,0.01,69.0,6,2028
2018-10-11,4.13,0.0,105.2,6,2028
2018-10-12,4.13,0.0,3.6,6,2028
2018-10-15,4.12,-0.01,27.64,6,2028
2018-10-17,4.13,0.01,25.5,6,2028
2018-10-18,4.13,0.0,29.5,6,2028
2018-10-19,4.15,0.02,207.0,6,2028
2018-10-22,4.16,0.01,10.0,6,2028
2018-10-23,4.15,-0.01,52.39,6,2028
2018-10-24,4.15,0.0,8.58,6,2028
2018-10-25,4.16,0.01,21.5,6,2028
2018-10-26,4.18,0.02,23.08,6,2028
2018-10-29,4.16,-0.02,65.0,6,2028
2018-10-30,4.16,0.0,137.57,6,2028
2018-10-31,4.08,-0.08,709.57,6,2028
2018-11-01,4.09,0.01,438.09,6,2028
2018-11-02,4.06,-0.03,111.24,6,2028
2018-11-05,4.09,0.03,60.7,6,2028
2018-11-07,4.15,0.01,22.52,6,2028
2018-11-08,4.08,-0.07,238.86,6,2028
2018-11-09,4.1,0.02,11.0,6,2028
2018-11-12,4.13,0.03,16.84,6,2028
2018-11-15,4.15,0.02,84.3,6,2028
2018-11-16,4.15,0.0,64.22,6,2028
2018-11-19,4.15,0.0,122.36,6,2028
2018-11-21,4.16,0.01,20.88,6,2028
2018-11-22,4.17,0.01,62.0,6,2028
2018-11-23,4.13,-0.04,11.06,6,2028
2018-11-26,4.16,0.03,10.4,6,2028
2018-11-27,4.15,-0.01,45.68,6,2028
2018-11-28,4.16,0.01,37.0,6,2028
2018-11-29,4.14,-0.02,77.5,6,2028
2018-11-30,4.12,-0.02,119.81,6,2028
2018-12-03,4.09,-0.03,179.65,6,2028
2018-12-04,4.07,-0.01,530.25,6,2028
2018-12-05,4.07,0.0,28.65,6,2028
2018-12-06,4.07,0.0,183.75,6,2028
2018-12-07,4.08,0.01,61.91,6,2028
2018-12-10,4.08,0.0,0.9,6,2028
2018-12-11,4.09,0.01,60.0,6,2028
2018-12-12,4.09,0.0,1.46,6,2028
2018-12-17,4.1,0.01,7.9,6,2028
2018-12-18,4.1,0.0,6.9,6,2028
2018-12-19,4.07,-0.02,112.75,6,2028
2018-12-21,4.09,0.02,44.72,6,2028
2018-12-26,4.09,0.0,0.23,6,2028
2018-12-27,4.09,0.0,90.0,6,2028
2018-12-28,4.08,-0.01,27.56,6,2028
2018-12-31,4.07,-0.01,132.4,6,2028
2019-01-02,4.06,-0.01,180.35,6,2028
2019-01-03,4.06,0.0,93.9,6,2028
2019-01-04,4.08,0.02,280.6,6,2028
2019-01-07,4.07,-0.01,553.14,6,2028
2019-01-08,4.07,0.0,166.61,6,2028
2019-01-09,4.08,0.01,65.4,6,2028
2019-01-10,4.06,-0.02,223.78,6,2028
2019-01-11,4.06,0.0,203.0,6,2028
2019-01-14,4.06,0.0,162.19,6,2028
2019-01-15,4.06,0.0,381.25,6,2028
2019-01-16,4.06,0.0,112.15,6,2028
2019-01-17,4.06,0.0,111.56,6,2028
2019-01-18,4.04,-0.02,78.96,6,2028
2019-01-24,4.07,0.03,50.68,6,2028
2019-01-25,4.07,0.0,78.55,6,2028
2019-01-28,4.07,0.0,28.02,6,2028
2019-01-29,4.07,0.0,261.2,6,2028
2019-01-30,4.07,0.0,140.0,6,2028
2019-01-31,4.06,-0.01,331.08,6,2028
2019-02-04,4.03,-0.03,518.21,6,2028
2019-02-07,4.0,-0.03,376.56,6,2028
2019-02-08,3.99,-0.01,304.8,6,2028
2019-02-11,3.96,-0.03,204.9,6,2028
2019-02-12,3.97,0.01,297.58,6,2028
2019-02-13,3.96,-0.01,185.75,6,2028
2019-02-14,3.93,-0.03,642.41,6,2028
2019-02-15,3.88,3.88,140.0,8,2029
2019-02-18,3.89,0.01,46.0,8,2029
2019-02-19,3.88,-0.01,92.6,8,2029
2019-02-20,3.89,0.01,200.0,8,2029
2019-02-21,3.89,0.0,20.0,8,2029
2019-02-22,3.89,0.0,5.0,8,2029
2019-02-25,3.89,0.0,15.0,8,2029
2019-02-27,3.89,0.0,93.71,8,2029
2019-02-28,3.89,0.0,48.9,8,2029
2019-03-01,3.9,0.01,44.17,8,2029
2019-03-05,3.89,-0.01,84.9,8,2029
2019-03-06,3.87,-0.02,150.4,8,2029
2019-03-07,3.87,0.0,352.0,8,2029
2019-03-08,3.86,-0.01,460.0,8,2029
2019-03-12,3.86,0.0,60.0,8,2029
2019-03-13,3.85,-0.01,350.3,8,2029
2019-03-14,3.84,-0.01,150.0,8,2029
2019-03-15,3.83,-0.01,55.0,8,2029
2019-03-18,3.82,-0.01,0.6,8,2029
2019-03-21,3.8,-0.02,116.25,8,2029
2019-03-22,3.8,0.0,180.0,8,2029
2019-03-25,3.78,-0.02,2.69,8,2029
2019-03-26,3.81,0.01,42.3,8,2029
2019-03-27,3.78,-0.03,542.0,8,2029
2019-03-28,3.75,-0.03,548.1,8,2029
2019-03-29,3.77,0.02,40.47,8,2029
2019-04-01,3.77,0.0,279.77,8,2029
2019-04-02,3.79,0.02,217.5,8,2029
2019-04-03,3.77,-0.02,90.15,8,2029
2019-04-04,3.76,-0.01,190.0,8,2029
2019-04-05,3.76,0.0,26.8,8,2029
2019-04-08,3.78,0.02,50.0,8,2029
2019-04-09,3.79,0.01,761.28,8,2029
2019-04-10,3.78,-0.01,69.1,8,2029
2019-04-11,3.77,-0.01,100.0,8,2029
2019-04-12,3.78,0.01,279.7,8,2029
2019-04-15,3.78,0.0,144.08,8,2029
2019-04-16,3.81,0.03,208.79,8,2029
2019-04-17,3.87,0.06,264.39,8,2029
2019-04-18,3.94,0.07,60.0,8,2029
2019-04-22,3.91,-0.03,10.0,8,2029
2019-04-23,3.86,-0.05,128.69,8,2029
2019-04-24,3.84,-0.02,114.46,8,2029
2019-04-25,3.78,-0.06,197.5,8,2029
2019-04-26,3.77,-0.01,190.64,8,2029
2019-04-29,3.78,0.01,291.21,8,2029
2019-04-30,3.79,0.01,42.26,8,2029
2019-05-02,3.81,0.02,77.53,8,2029
2019-05-03,3.8,-0.01,166.51,8,2029
2019-05-06,3.79,-0.01,10.55,8,2029
2019-05-07,3.76,-0.03,310.75,8,2029
2019-05-08,3.78,0.02,341.31,8,2029
2019-05-09,3.8,0.02,23.03,8,2029
2019-05-10,3.8,0.0,11.6,8,2029
2019-05-13,3.77,-0.03,0.18,8,2029
2019-05-15,3.83,0.06,58.46,8,2029
2019-05-16,3.81,-0.02,343.0,8,2029
2019-05-17,3.81,0.0,20.0,8,2029
2019-05-21,3.81,0.0,3.4,8,2029
2019-05-23,3.83,0.02,1055.54,8,2029
2019-05-24,3.81,-0.02,306.72,8,2029
2019-05-28,3.81,0.0,210.05,8,2029
2019-05-29,3.81,0.0,70.0,8,2029
2019-05-30,3.81,0.0,223.0,8,2029
2019-05-31,3.78,-0.03,276.96,8,2029
2019-06-03,3.77,-0.01,308.47,8,2029
2019-06-04,3.73,-0.04,189.4,8,2029
2019-06-07,3.67,-0.06,121.98,8,2029
2019-06-10,3.71,0.04,250.5,8,2029
2019-06-11,3.72,0.01,17.65,8,2029
2019-06-12,3.73,0.01,100.0,8,2029
2019-06-13,3.73,0.0,164.0,8,2029
2019-06-14,3.71,-0.02,386.9,8,2029
2019-06-17,3.71,0.0,200.5,8,2029
2019-06-18,3.7,-0.01,260.87,8,2029
2019-06-19,3.69,-0.01,91.2,8,2029
2019-06-20,3.64,-0.05,676.31,8,2029
2019-06-21,3.65,0.01,106.0,8,2029
2019-06-24,3.68,0.03,123.0,8,2029
2019-06-25,3.65,-0.03,568.5,8,2029
2019-06-26,3.65,0.0,52.39,8,2029
2019-06-27,3.65,0.0,185.43,8,2029
2019-06-28,3.63,-0.02,267.74,8,2029
2019-07-01,3.64,0.01,60.66,8,2029
2019-07-02,3.63,-0.01,90.0,8,2029
2019-07-03,3.62,-0.01,358.58,8,2029
2019-07-04,3.62,0.0,190.0,8,2029
2019-07-05,3.62,0.0,240.95,8,2029
2019-07-08,3.63,0.01,89.73,8,2029
2019-07-09,3.63,0.0,234.93,8,2029
2019-07-10,3.64,0.01,41.54,8,2029
2019-07-11,3.62,-0.02,237.09,8,2029
2019-07-12,3.61,-0.01,562.56,8,2029
2019-07-15,3.61,0.0,106.49,8,2029
2019-07-16,3.62,0.01,221.5,8,2029
2019-07-17,3.63,0.01,7.67,8,2029
2019-07-18,3.61,-0.02,377.2,8,2029
2019-07-19,3.6,-0.01,91.5,8,2029
2019-07-22,3.61,0.01,2.35,8,2029
2019-07-23,3.61,0.0,10.61,8,2029
2019-07-24,3.59,-0.02,15.19,8,2029
2019-07-25,3.6,0.01,427.34,8,2029
2019-07-26,3.59,-0.01,22.32,8,2029
2019-07-29,3.58,-0.01,199.8,8,2029
2019-07-31,3.57,-0.01,75.32,8,2029
2019-08-01,3.61,0.04,85.58,8,2029
2019-08-02,3.57,-0.04,147.11,8,2029
2019-08-05,3.56,-0.01,66.5,8,2029
2019-08-06,3.57,0.01,53.22,8,2029
2019-08-07,3.5,-0.07,325.98,8,2029
2019-08-08,3.47,-0.02,210.9,8,2029
2019-08-09,3.43,-0.04,320.0,8,2029
2019-08-13,3.44,0.01,2.9,8,2029
2019-08-14,3.42,-0.02,60.2,8,2029
2019-08-15,3.26,-0.16,674.2,8,2029
2019-08-16,3.19,-0.07,438.56,8,2029
2019-08-19,3.27,0.08,321.35,8,2029
2019-08-20,3.37,0.1,20.0,8,2029
2019-08-21,3.35,-0.02,275.27,8,2029
2019-08-22,3.36,0.01,169.19,8,2029
2019-08-23,3.38,0.02,47.76,8,2029
2019-08-27,3.31,-0.07,92.34,8,2029
2019-08-28,3.3,-0.01,140.31,8,2029
2019-08-29,3.29,-0.01,48.85,8,2029
2019-08-30,3.32,0.03,7.67,8,2029
2019-09-03,3.29,-0.03,187.7,8,2029
2019-09-04,3.29,0.0,72.96,8,2029
2019-09-05,3.29,0.0,113.16,8,2029
2019-09-06,3.33,0.04,233.23,8,2029
2019-09-10,3.4,0.07,262.24,8,2029
2019-09-11,3.34,-0.06,182.03,8,2029
2019-09-12,3.3,-0.04,249.18,8,2029
2019-09-13,3.32,0.04,4.0,8,2029
2019-09-17,3.35,0.03,51.17,8,2029
2019-09-18,3.35,0.0,29.84,8,2029
2019-09-19,3.43,0.09,76.69,8,2029
2019-09-20,3.42,-0.01,198.1,8,2029
2019-09-23,3.48,0.06,76.47,8,2029
2019-09-24,3.5,0.02,50.0,8,2029
2019-09-25,3.43,-0.07,53.6,8,2029
2019-09-26,3.4,-0.03,90.3,8,2029
2019-09-27,3.38,-0.02,3.0,8,2029
2019-09-30,3.32,-0.06,44.17,8,2029
2019-10-01,3.26,-0.06,150.89,8,2029
2019-10-02,3.29,0.03,166.63,8,2029
2019-10-03,3.26,-0.03,60.29,8,2029
2019-10-04,3.28,0.02,9.2,8,2029
2019-10-07,3.42,0.14,1190.34,8,2029
2019-10-08,3.39,-0.03,596.48,8,2029
2019-10-09,3.39,0.0,445.23,8,2029
2019-10-10,3.4,0.01,576.93,8,2029
2019-10-11,3.41,0.01,51.19,8,2029
2019-10-14,3.42,0.01,175.67,8,2029
2019-10-15,3.41,-0.01,421.65,8,2029
2019-10-16,3.41,0.0,99.07,8,2029
2019-10-17,3.41,0.0,203.53,8,2029
2019-10-18,3.42,0.01,489.16,8,2029
2019-10-21,3.41,-0.01,35.1,8,2029
2019-10-22,3.42,0.01,33.87,8,2029
2019-10-23,3.42,0.0,1.36,8,2029
2019-10-24,3.44,0.02,33.12,8,2029
2019-10-25,3.46,0.02,34.4,8,2029
2019-10-29,3.44,-0.02,124.28,8,2029
2019-10-30,3.46,0.02,114.74,8,2029
2019-10-31,3.41,-0.05,188.73,8,2029
2019-11-01,3.39,-0.02,216.08,8,2029
2019-11-04,3.42,0.03,112.29,8,2029
2019-11-05,3.44,0.02,131.76,8,2029
2019-11-06,3.45,0.01,161.02,8,2029
2019-11-07,3.47,0.02,101.45,8,2029
2019-11-08,3.41,-0.06,245.92,8,2029
2019-11-11,3.39,-0.02,356.21,8,2029
2019-11-12,3.44,0.05,371.18,8,2029
2019-11-13,3.44,0.0,60.8,8,2029
2019-11-14,3.43,-0.01,113.96,8,2029
2019-11-15,3.43,0.0,106.34,8,2029
2019-11-18,3.42,-0.01,20.22,8,2029
2019-11-19,3.42,0.0,3.72,8,2029
2019-11-20,3.42,0.0,115.91,8,2029
2019-11-21,3.41,-0.01,23.68,8,2029
2019-11-22,3.41,0.0,141.05,8,2029
2019-11-25,3.42,0.01,125.0,8,2029
2019-11-26,3.43,0.01,49.18,8,2029
2019-11-27,3.43,0.0,20.25,8,2029
2019-11-28,3.43,0.0,146.25,8,2029
2019-11-29,3.42,-0.01,2.33,8,2029
2019-12-02,3.43,0.01,26.07,8,2029
2019-12-03,3.44,0.01,5.24,8,2029
2019-12-04,3.44,0.0,248.64,8,2029
2019-12-05,3.41,-0.03,37.47,8,2029
2019-12-06,3.44,0.03,18.18,8,2029
2019-12-09,3.43,-0.01,94.96,8,2029
2019-12-10,3.41,-0.02,362.38,8,2029
2019-12-11,3.44,0.03,21.04,8,2029
2019-12-12,3.43,-0.01,92.73,8,2029
2019-12-13,3.44,0.01,34.13,8,2029
2019-12-16,3.44,0.0,4.8,8,2029
2019-12-17,3.41,-0.03,202.48,8,2029
2019-12-18,3.39,-0.02,118.64,8,2029
2019-12-19,3.38,-0.01,102.9,8,2029
2019-12-20,3.37,-0.01,3.87,8,2029
2019-12-23,3.38,0.01,20.0,8,2029
2019-12-24,3.36,-0.02,40.5,8,2029
2019-12-27,3.32,-0.04,18.0,8,2029
2019-12-30,3.3,-0.02,0.7,8,2029
2019-12-31,3.3,0.0,25.05,8,2029
2020-01-02,3.3,0.0,152.5,8,2029
2020-01-03,3.29,-0.01,100.0,8,2029
2020-01-06,3.27,-0.02,121.2,8,2029
2020-01-07,3.27,0.0,122.68,8,2029
2020-01-08,3.24,-0.03,301.73,8,2029
2020-01-09,3.28,0.04,6.34,8,2029
2020-01-10,3.27,-0.01,47.25,8,2029
2020-01-13,3.28,0.01,43.25,8,2029
2020-01-14,3.29,0.01,4.45,8,2029
2020-01-15,3.28,-0.01,273.05,8,2029
2020-01-16,3.28,0.0,156.64,8,2029
2020-01-17,3.29,0.01,166.89,8,2029
2020-01-20,3.28,-0.01,60.0,8,2029
2020-01-21,3.29,0.01,113.22,8,2029
2020-01-22,3.17,-0.12,411.55,8,2029
2020-01-23,3.16,-0.01,471.2,8,2029
2020-01-24,3.15,-0.01,38.42,8,2029
2020-01-28,3.16,0.01,160.35,8,2029
2020-01-29,3.15,-0.01,239.75,8,2029
2020-01-30,3.13,-0.02,229.33,8,2029
2020-01-31,3.13,0.0,210.34,8,2029
2020-02-03,3.12,-0.01,56.49,8,2029
2020-02-04,3.12,0.0,371.85,8,2029
2020-02-05,3.1,-0.02,1014.98,8,2029
2020-02-06,3.12,0.02,219.5,8,2029
2020-02-07,3.09,-0.03,261.3,8,2029
2020-02-10,3.0,-0.09,312.87,8,2029
2020-02-11,2.96,-0.04,174.0,8,2029
2020-02-12,2.87,-0.09,93.48,8,2029
2020-02-13,2.89,0.02,533.78,8,2029
2020-02-14,2.87,-0.02,490.91,8,2029
2020-02-17,2.88,0.01,67.11,8,2029
2020-02-18,2.9,0.02,279.5,8,2029
2020-02-19,2.89,-0.01,397.66,8,2029
2020-02-20,2.94,0.05,607.69,8,2029
2020-02-21,2.9,-0.04,1047.46,8,2029
2020-02-24,3.01,0.11,1748.82,8,2029
2020-02-25,2.89,-0.12,1046.25,8,2029
2020-02-26,2.85,-0.04,466.45,8,2029
2020-02-27,2.84,-0.01,164.0,8,2029
2020-02-28,2.82,-0.02,520.4,8,2029
2020-03-02,2.78,-0.04,190.96,8,2029
2020-03-03,2.79,0.01,311.52,8,2029
2020-03-04,2.75,-0.04,119.15,8,2029
2020-03-05,2.76,0.01,348.18,8,2029
2020-03-06,2.78,0.02,921.16,8,2029
2020-03-09,2.87,0.09,499.84,8,2029
2020-03-10,2.88,0.01,833.67,8,2029
2020-03-11,2.9,0.02,220.95,8,2029
2020-03-12,3.04,0.14,561.26,8,2029
2020-03-13,3.17,0.13,752.21,8,2029
2020-03-16,3.12,-0.05,103.72,8,2029
2020-03-17,3.32,0.24,244.51,8,2029
2020-03-18,3.25,-0.07,850.39,8,2029
