date,1155.KL,1023.KL,1295.KL
2025-01-28,9.083592414855957,7.083374500274658,3.971846580505371
2025-01-31,9.172300338745117,7.154743671417236,3.9173128604888916
2025-02-03,9.13681697845459,7.13690185546875,3.9264016151428223
2025-02-04,9.207783699035645,7.306402683258057,3.999112844467163
2025-02-05,9.172300338745117,7.288560390472412,4.035468578338623
2025-02-06,9.243267059326172,7.333166122436523,4.044557094573975
2025-02-07,9.243267059326172,7.484825611114502,4.044557094573975
2025-02-10,9.278749465942383,7.493746280670166,4.044557094573975
2025-02-12,9.402938842773438,7.493746280670166,4.090001583099365
2025-02-13,9.331974029541016,7.386693000793457,4.044557094573975
2025-02-14,9.367456436157227,7.449141025543213,4.0809125900268555
2025-02-17,9.367456436157227,7.404535293579102,4.062735557556152
2025-02-18,9.349715232849121,7.493746280670166,4.090001583099365
2025-02-19,9.31423282623291,7.395613670349121,4.126357078552246
2025-02-20,9.261008262634277,7.449141025543213,4.0809125900268555
2025-02-21,9.31423282623291,7.458061695098877,4.090001583099365
2025-02-24,9.296490669250488,7.4759039878845215,4.062735557556152
2025-02-25,9.278749465942383,7.3420867919921875,4.053646087646484
2025-02-26,9.491644859313965,7.386693000793457,4.135446548461914
2025-02-27,9.456162452697754,7.333166122436523,4.0809125900268555
2025-02-28,9.509387016296387,6.967400074005127,4.1172685623168945
2025-03-03,9.47390365600586,7.13690185546875,4.144535064697266
2025-03-04,9.402938842773438,7.13690185546875,4.1172685623168945
2025-03-05,9.385197639465332,6.958478927612305,4.208157539367676
2025-03-06,9.367456436157227,6.690845012664795,4.171802043914795
2025-03-07,9.438421249389648,6.7086873054504395,4.135446548461914
2025-03-10,9.385197639465332,6.7086873054504395,4.135446548461914
2025-03-11,9.367456436157227,6.476737976074219,4.108179569244385
2025-03-12,9.312567710876465,6.244788646697998,4.033654689788818
2025-03-13,9.422342300415039,6.4678168296813965,4.173388957977295
2025-03-14,9.440637588500977,6.486166000366211,4.173388957977295
2025-03-17,9.532118797302246,6.65130090713501,4.229282379150391
2025-03-19,9.477230072021484,6.357726573944092,4.229282379150391
2025-03-20,9.312567710876465,6.238461494445801,4.173388957977295
2025-03-21,9.312567710876465,6.284332752227783,4.182704448699951
2025-03-24,9.294271469116211,6.348552227020264,4.173388957977295
2025-03-25,9.349159240722656,6.421945571899414,4.136126518249512
2025-03-26,9.312567710876465,6.458642482757568,4.164073467254639
2025-03-27,9.477230072021484,6.541210651397705,4.182704448699951
2025-03-28,9.25767993927002,6.421945571899414,4.117495059967041
2025-04-02,9.440637588500977,6.550384998321533,4.089548110961914
2025-04-03,9.385750770568848,6.541210651397705,4.0988640785217285
2025-04-04,9.367454528808594,6.4311203956604,4.070916652679443
2025-04-07,9.147906303405762,6.073326110839844,3.9218673706054688
2025-04-08,9.038130760192871,6.128370761871338,3.931182861328125
2025-04-09,8.690510749816895,5.825622081756592,3.8100805282592773
2025-04-10,9.138757705688477,6.3393778800964355,3.959130048751831
2025-04-11,8.983242988586426,6.10084867477417,3.949814558029175
2025-04-14,9.04727840423584,6.1742424964904785,4.015023708343506
2025-04-15,9.093018531799316,6.146718978881836,4.015023708343506
2025-04-16,9.00153923034668,6.1558942794799805,4.005707740783691
2025-04-17,9.028982162475586,6.2017645835876465,4.033654689788818
2025-04-18,9.166202545166016,6.311855792999268,4.089548110961914
2025-04-21,9.129610061645508,6.293507099151611,4.0988640785217285
2025-04-22,9.102166175842285,6.192591190338135,4.070916652679443
2025-04-23,9.102166175842285,6.284332752227783,4.0988640785217285
2025-04-24,9.102166175842285,6.403597354888916,4.070916652679443
2025-04-25,9.028982162475586,6.412771224975586,4.061601638793945
2025-04-28,9.138757705688477,6.412771224975586,4.145442008972168
2025-04-29,9.102166175842285,6.440293788909912,4.126810550689697
2025-04-30,9.138757705688477,6.532036304473877,4.164073467254639
2025-05-02,9.138757705688477,6.559558391571045,4.126810550689697
2025-05-05,9.147906303405762,6.495339870452881,4.164073467254639
2025-05-06,9.11131477355957,6.330204010009766,4.164073467254639
2025-05-07,9.147906303405762,6.376075267791748,4.164073467254639
2025-05-08,9.038130760192871,6.302680969238281,4.145442008972168
2025-05-09,9.04727840423584,6.302680969238281,4.136126518249512
2025-05-13,9.330862998962402,6.70634651184082,4.192019939422607
2025-05-14,9.330862998962402,6.642126560211182,4.219967365264893
2025-05-15,9.239384651184082,6.568733215332031,4.20133638381958
2025-05-16,9.275976181030273,6.587081432342529,4.192019939422607
2025-05-19,9.275976181030273,6.513688087463379,4.182704448699951
2025-05-20,9.184497833251953,6.458642482757568,4.210651397705078
2025-05-21,9.147906303405762,6.421945571899414,4.126810550689697
2025-05-22,8.983242988586426,6.284332752227783,4.005707740783691
2025-05-23,9.038130760192871,6.366901397705078,4.0988640785217285
2025-05-26,9.074722290039062,6.38524866104126,4.108179092407227
2025-05-27,9.010686874389648,6.330204010009766,4.080232620239258
2025-05-28,9.00153923034668,6.302680969238281,4.033654689788818
2025-05-29,9.028982162475586,6.311855792999268,4.015023708343506
2025-05-30,8.946651458740234,6.357726573944092,4.015023708343506
2025-06-03,8.928356170654297,6.284332752227783,3.987076997756958
2025-06-04,8.891764640808105,6.302680969238281,3.9963924884796143
2025-06-05,8.873468399047852,6.302680969238281,3.987076997756958
2025-06-06,8.873468399047852,6.275158882141113,3.9684455394744873
2025-06-09,8.855173110961914,6.321029186248779,3.9684455394744873
2025-06-10,8.83687686920166,6.284332752227783,3.9684455394744873
2025-06-11,8.873468399047852,6.330204010009766,4.015023708343506
2025-06-12,8.937504768371582,6.321029186248779,3.9963924884796143
2025-06-13,8.873468399047852,6.256810665130615,3.959130048751831
2025-06-16,8.772842407226562,6.192591190338135,3.9404988288879395
2025-06-17,8.736250877380371,6.110023021697998,3.931182861328125
2025-06-18,8.800285339355469,6.10084867477417,3.949814558029175
2025-06-19,8.781990051269531,6.036628723144531,3.9032363891601562
2025-06-20,8.83687686920166,6.10084867477417,3.9218673706054688
2025-06-23,8.846025466918945,6.238461494445801,4.117495059967041
2025-06-24,8.964947700500488,6.210938930511475,4.015023708343506
2025-06-25,8.95580005645752,6.210938930511475,4.005707740783691
2025-06-26,8.974095344543457,6.238461494445801,4.042970180511475
2025-06-30,8.873468399047852,6.229287624359131,4.015023708343506
2025-07-01,8.891764640808105,6.192591190338135,3.9684455394744873
2025-07-02,8.928356170654297,6.220113277435303,4.024339199066162
2025-07-03,8.964947700500488,6.229287624359131,4.005707740783691
2025-07-04,8.910059928894043,6.210938930511475,4.080232620239258
2025-07-07,8.891764640808105,6.192591190338135,4.033654689788818
2025-07-08,8.873468399047852,6.064151763916016,4.042970180511475
2025-07-09,8.873468399047852,6.027454376220703,3.9684455394744873
2025-07-10,8.900912284851074,6.146718978881836,4.005707740783691
2025-07-11,8.864320755004883,6.128370761871338,4.024339199066162
2025-07-14,8.891764640808105,6.137545585632324,4.042970180511475
2025-07-15,8.827729225158691,6.082499980926514,3.9684455394744873
2025-07-16,8.717954635620117,5.963235855102539,3.9404988288879395
2025-07-17,8.717954635620117,5.963235855102539,3.959130048751831
2025-07-18,8.708807945251465,5.972410202026367,4.015023708343506
2025-07-21,8.708807945251465,5.981584072113037,4.005707740783691
2025-07-22,8.717954635620117,6.009106636047363,4.015023708343506
2025-07-23,8.772842407226562,6.119196891784668,3.9963924884796143
2025-07-24,8.809433937072754,6.146718978881836,4.015023708343506
2025-07-25,8.727103233337402,6.192591190338135,3.9963924884796143
2025-07-28,8.727103233337402,6.192591190338135,3.959130048751831
2025-07-29,8.708807945251465,6.091674327850342,3.9218673706054688
2025-07-30,8.644770622253418,6.009106636047363,3.9963924884796143
2025-07-31,8.589883804321289,6.009106636047363,3.9218673706054688
2025-08-01,8.781990051269531,6.229287624359131,3.9963924884796143
2025-08-04,8.727103233337402,6.192591190338135,3.949814558029175
2025-08-05,8.83687686920166,6.192591190338135,3.949814558029175
2025-08-06,8.809433937072754,6.247635841369629,4.005707740783691
2025-08-07,8.809433937072754,6.220113277435303,3.9963924884796143
2025-08-08,8.7911376953125,6.293507099151611,4.033654689788818
2025-08-11,8.827729225158691,6.366901397705078,4.0988640785217285
2025-08-12,8.882616996765137,6.4311203956604,4.0988640785217285
2025-08-13,9.019834518432617,6.596255779266357,4.136126518249512
2025-08-14,9.00153923034668,6.6054301261901855,4.145442008972168
2025-08-15,8.964947700500488,6.65130090713501,4.145442008972168
